survey,loc_id,benthic_feeder,pelagic_feeder,surface_feeder,gu,sandeels_presence,fish_presence,velocity,proportion,npoints,tides
25,10,0,0,0,0,0,0,0.789342541,1.54532909,145,flood
25,11,0,0,0,0,0,0,1.047521378,1.504578544,158,flood
25,12,0,0,0,0,0,0,1.093744709,1.945292475,179,flood
25,13,0,0,0,0,0,0,1.041070448,2.786594819,116,flood
25,17,0,0,0,0,0,0,1.839658342,2.357256842,38,flood
25,18,0,0,0,0,0,0,1.604821411,6.517158442,163,flood
25,19,0,0,0,0,0,0,1.525533458,23.88243435,251,flood
25,2,0,0,0,0,0,0,0.383237904,1.44519368,369,flood
25,20,0,0,0,0,0,0,1.899477474,17.61819357,327,flood
25,21,0,0,0,0,0,0,1.975830616,9.615473174,281,flood
25,22,0,0,0,0,0,0,1.809435134,3.290157657,201,flood
25,23,0,0,0,0,0,0,2.028528173,3.567362612,139,flood
25,24,0,0,0,0,0,0,2.187585669,4.240851967,121,flood
25,25,0,0,0,0,0,0,2.257703809,4.591746573,110,flood
25,26,0,0,0,0,0,0,2.4563945,8.033577431,102,flood
25,27,0,0,0,0,0,0,2.3467169,7.98584245,100,flood
25,28,0,0,0,0,0,0,2.079185865,16.21320903,96,flood
25,29,0,0,0,0,0,0,2.066951729,10.35499264,118,flood
25,3,0,0,0,0,1,0,0.4056507,2.935129928,388,flood
25,30,0,0,0,0,0,0,2.056202681,13.42168138,113,flood
25,31,0,0,0,0,0,0,2.032556873,14.93553208,126,flood
25,32,0,0,0,0,0,0,1.931530595,17.02310197,168,flood
25,33,0,0,0,0,0,0,1.689631732,42.97866946,250,flood
25,34,0,0,0,0,0,0,1.14130438,7.009077696,276,flood
25,35,0,0,0,0,1,0,1.064436473,4.658000408,348,flood
25,36,0,0,0,0,1,0,0.883124109,4.203809026,194,flood
25,4,0,0,0,0,0,0,0.457811093,5.346328992,366,flood
25,5,0,0,0,0,0,0,0.505299132,6.669193224,254,flood
25,6,0,0,0,0,0,0,0.522242968,6.369937644,194,flood
25,7,0,0,0,0,0,0,0.562017687,6.261863159,157,flood
25,8,0,0,0,0,0,0,0.566830463,6.405174708,144,flood
25,9,0,0,0,0,0,0,0.642989494,2.178202782,142,flood
26,1,0,1,0,1,0,0,0.655065954,1.599241209,134,flood
26,10,0,0,0,0,0,0,2.629425412,2.325804529,51,flood
26,11,0,0,0,0,0,0,2.544500481,1.940984712,52,flood
26,12,0,0,0,0,0,0,2.427779617,2.02934325,60,flood
26,13,0,0,1,4,0,0,2.33942127,1.934894851,74,flood
26,14,0,0,0,0,0,0,2.267843442,2.321174758,120,flood
26,15,0,0,0,4,0,0,2.17182623,16.79262376,235,flood
26,16,0,0,0,12,0,0,2.050701291,9.118509597,196,flood
26,17,0,0,0,0,0,0,1.74691798,2.72387866,150,flood
26,18,0,1,0,7,0,0,1.342950365,2.53124125,156,flood
26,19,0,1,0,3,0,0,1.493481799,5.361587333,234,flood
26,2,0,0,0,0,0,0,1.217323129,16.75694959,313,flood
26,20,0,4,0,20,0,0,1.86220242,16.00287114,307,flood
26,21,0,0,1,2,0,0,2.178491439,6.180683973,187,flood
26,22,0,0,0,3,0,0,2.317417174,3.514220347,144,flood
26,23,1,2,0,1,0,0,2.47427533,3.680506339,112,flood
26,24,0,0,0,2,0,0,2.650542602,3.258244909,88,flood
26,25,0,0,2,0,0,0,2.915572763,3.34223735,80,flood
26,26,0,0,0,1,0,0,3.348808482,4.065355422,83,flood
26,27,0,0,0,1,0,0,3.574083756,6.305826384,86,flood
26,28,0,0,0,0,0,0,3.617488519,16.72769402,81,flood
26,29,0,0,0,3,0,0,3.736743802,28.40685734,91,flood
26,3,0,0,2,4,0,0,3.552337794,4.177601651,126,flood
26,30,1,0,0,4,0,0,3.729427559,40.55617422,102,flood
26,31,1,1,0,3,0,0,3.61282875,69.62836197,132,flood
26,32,0,0,0,5,0,0,3.277485299,78.70891988,164,flood
26,33,0,0,0,2,0,0,2.906814315,62.43929374,276,flood
26,34,0,0,0,7,0,0,2.500874962,28.05230547,503,flood
26,35,1,0,1,0,0,0,2.046030479,3.751380763,169,flood
26,36,1,0,0,3,0,0,0.823981629,2.433932693,101,flood
26,4,0,0,1,1,0,0,3.890865747,1.659832169,83,flood
26,5,0,0,0,0,0,0,3.516839048,1.523581222,63,flood
26,6,0,0,0,1,0,0,3.211647652,2.497989909,66,flood
26,7,0,0,0,0,0,0,2.955561712,1.724399085,59,flood
26,8,0,0,0,1,0,0,2.768523566,2.152960698,53,flood
26,9,0,0,0,2,0,0,2.702122865,1.527618019,52,flood
27,1,0,0,0,2,0,0,0.490499183,9.314204729,410,flood
27,10,0,0,0,0,0,0,2.7733965,1.453029971,34,flood
27,11,0,0,0,1,0,0,2.584857162,1.404111595,37,flood
27,12,0,0,0,0,0,0,2.370026233,1.650472674,43,flood
27,13,0,0,0,0,0,0,2.143384055,1.596566927,55,flood
27,14,0,0,0,0,0,0,1.91094995,6.44059475,140,flood
27,15,0,0,0,4,0,0,1.644493642,5.377581114,201,flood
27,16,0,0,0,0,0,0,1.465177533,2.548609092,152,flood
27,17,0,0,0,1,0,0,1.149444763,2.698809,144,flood
27,18,0,5,0,3,0,0,0.694984229,1.995457735,162,flood
27,19,1,2,0,3,0,0,0.756531324,3.104204103,272,flood
27,2,0,0,0,10,0,0,2.564049209,20.7260447,230,flood
27,20,6,0,0,2,1,0,1.086637861,3.378365844,883,flood
27,21,0,0,0,1,0,0,1.284115468,6.311107643,406,flood
27,22,1,0,0,1,0,0,1.448177686,3.222116876,210,flood
27,23,0,1,0,2,0,0,1.71497747,3.251820138,181,flood
27,24,0,2,0,4,0,0,1.823278718,3.368691904,156,flood
27,25,0,4,0,10,0,0,2.065127569,3.265474698,116,flood
27,26,0,2,0,1,0,0,2.294715392,3.151964088,102,flood
27,27,0,1,0,9,0,0,2.431180921,4.121729535,101,flood
27,28,0,3,0,11,0,0,2.459824071,3.971938111,99,flood
27,29,0,1,0,0,0,0,2.473877629,18.4638897,105,flood
27,3,0,0,0,0,0,0,3.802382556,3.101544274,124,flood
27,30,0,0,1,25,0,0,2.570178262,26.46233317,107,flood
27,31,0,1,0,14,0,0,2.474029132,27.58229589,136,flood
27,32,3,2,0,7,0,0,2.283682032,14.51645428,190,flood
27,33,0,0,0,0,0,0,1.92022738,4.043179849,205,flood
27,34,0,0,0,10,0,0,1.622601356,6.619574061,261,flood
27,35,17,0,0,18,0,0,1.368256141,8.876943558,389,flood
27,36,1,3,1,6,1,0,0.35266393,6.094798592,1628,flood
27,4,0,0,0,0,0,0,3.776064231,2.030972795,78,flood
27,5,0,1,0,0,0,0,3.613046017,2.233577254,59,flood
27,6,0,0,0,0,0,0,3.375540646,1.590957563,48,flood
27,7,0,0,0,0,0,0,3.268119026,1.542368923,39,flood
27,8,0,0,0,1,0,0,3.146407371,1.479270314,35,flood
27,9,0,0,0,1,0,0,2.998258029,1.635249353,34,flood
28,1,1,1,0,6,0,0,0.590504343,1.961347513,199,flood
28,10,0,1,4,12,0,0,1.209317453,2.096301469,64,flood
28,11,0,4,9,11,0,0,1.244911609,1.386328922,64,flood
28,12,0,0,0,0,0,0,1.2003285,1.435358914,70,flood
28,13,0,1,2,6,0,0,1.131866111,1.504456988,81,flood
28,14,0,0,0,36,0,0,1.043138313,1.56497056,100,flood
28,15,0,0,3,9,0,0,0.943205194,1.608903373,118,flood
28,16,0,0,0,1,0,0,0.869418489,1.479357844,141,flood
28,17,0,0,0,0,0,0,0.799555636,1.477366628,94,flood
28,2,0,1,1,3,0,0,0.660141372,1.435805713,286,flood
28,3,0,0,0,10,0,0,1.154487703,1.998221089,157,flood
28,30,0,0,0,0,0,0,0.374670714,2.966605634,93,flood
28,31,1,0,0,0,0,0,0.297915321,3.054161373,118,flood
28,32,0,0,0,0,0,0,0.210858104,3.174997083,132,flood
28,33,0,0,0,1,0,0,0.145558875,4.828374443,176,flood
28,34,4,0,0,2,1,0,0.30235629,8.379226483,234,flood
28,35,7,0,0,9,1,0,0.259501247,4.97343483,335,flood
28,36,6,0,0,6,0,0,0.083717856,3.345266013,228,flood
28,4,0,0,0,7,0,0,1.544160485,0.972805001,101,flood
28,5,0,0,1,0,0,0,1.532018,1.233163498,80,flood
28,6,0,0,1,0,0,0,1.355281118,1.285310947,76,flood
28,7,0,0,1,1,0,0,1.226437147,1.367699162,68,flood
28,8,0,0,0,3,0,0,1.157753635,1.390026,63,flood
28,9,0,0,0,2,0,0,1.114869885,1.54878877,61,flood
29,18,0,0,0,0,0,0,0.45648,2.279570111,54,ebb
29,19,22,79,0,267,1,1,0.50630601,3.580078074,877,ebb
29,20,8,27,4,30,1,0,0.87976162,4.262706383,758,ebb
29,21,0,3,0,10,0,0,1.28800708,5.098960541,799,ebb
29,22,0,3,0,2,0,0,1.464863533,5.856099287,889,ebb
29,23,0,3,0,5,0,0,1.283516512,3.384750458,644,ebb
29,24,0,1,1,7,0,0,1.3364736,3.448675472,464,ebb
29,25,0,0,0,0,0,0,1.392358678,3.036124608,378,ebb
29,26,0,0,0,4,0,0,1.383335583,3.172568038,339,ebb
29,27,1,2,0,1,0,0,1.289912008,3.65205233,318,ebb
29,28,1,0,0,3,0,0,1.322502778,4.365050495,305,ebb
29,29,1,2,0,1,0,0,1.318219603,3.151432017,300,ebb
29,30,5,6,0,6,0,0,1.696672868,3.300300621,219,ebb
29,31,0,1,0,0,0,0,1.804711013,3.054677451,235,ebb
29,32,3,3,0,7,0,0,1.834558721,3.119534397,290,ebb
29,33,3,0,0,9,0,0,1.650525956,3.158971329,413,ebb
29,34,0,0,0,0,0,0,1.548724,3.272424,30,ebb
3,3,0,0,0,1,0,0,0.731774939,1.337313102,49,ebb
3,4,0,0,0,10,0,0,0.810391581,1.364295169,130,ebb
3,5,0,0,0,2,0,0,0.855064234,1.308534337,104,ebb
3,6,0,0,0,0,0,0,0.581759764,1.359809735,83,ebb
3,7,0,0,0,0,0,0,0.660343263,1.306852353,51,ebb
30,1,0,0,0,0,0,0,1.501871574,2.204768735,136,ebb
30,10,0,0,0,0,0,0,3.054359087,2.032509587,46,ebb
30,11,0,0,0,0,0,0,3.034165593,1.641954685,54,ebb
30,12,0,0,0,0,0,0,2.998362951,5.948784754,61,ebb
30,13,0,0,0,0,0,0,2.895220978,6.820220273,183,ebb
30,14,0,0,0,0,0,0,2.72525483,21.82261183,364,ebb
30,15,0,0,0,0,0,0,0.436741631,15.4048206,162,ebb
30,16,0,0,0,0,0,0,0.369950962,1.630025088,125,ebb
30,17,0,0,0,0,0,0,0.311279628,4.472243182,88,ebb
30,18,0,0,0,0,0,0,0.202625446,3.026662596,94,ebb
30,19,0,0,0,0,0,0,0.884489736,2.297793966,119,ebb
30,2,0,0,0,0,0,0,1.908874669,1.688887954,130,ebb
30,20,0,0,0,0,0,0,2.621591608,16.63623901,245,ebb
30,21,0,0,0,0,0,0,2.652830973,25.52751013,364,ebb
30,22,0,0,0,0,0,0,2.701159788,28.62783225,250,ebb
30,23,0,0,0,0,0,0,2.464498147,8.050585336,143,ebb
30,24,0,0,0,0,0,0,2.217151138,3.316594899,109,ebb
30,25,0,0,0,0,0,0,2.332769183,3.142168305,82,ebb
30,26,0,0,0,0,0,0,2.380800433,3.12791903,67,ebb
30,27,0,0,0,0,0,0,2.297675054,3.167135036,56,ebb
30,28,0,0,0,0,0,0,2.173983113,3.009755057,53,ebb
30,29,0,0,0,0,0,0,2.104504038,3.397316453,53,ebb
30,3,0,0,0,0,0,0,2.384115161,16.74290752,218,ebb
30,30,0,0,0,0,0,0,2.078940444,3.054438426,54,ebb
30,31,0,0,0,0,0,0,2.100175365,2.95605881,63,ebb
30,32,0,0,0,0,0,0,2.125984791,3.172362104,67,ebb
30,33,0,0,0,0,0,0,1.936871026,3.034354295,78,ebb
30,34,0,0,0,0,0,0,1.670930154,4.080885564,188,ebb
30,35,0,0,0,0,0,0,1.698299787,8.122179855,366,ebb
30,36,0,0,0,0,0,0,1.449510061,2.957116733,165,ebb
30,4,0,0,0,0,0,0,2.636200505,1.477055223,103,ebb
30,5,0,0,0,0,0,0,2.762114067,1.5816377,60,ebb
30,6,0,0,0,0,0,0,2.812448403,1.333181065,62,ebb
30,7,0,0,0,0,0,0,2.803304385,1.736120436,78,ebb
30,8,0,0,0,0,0,0,2.916316852,1.575743328,61,ebb
30,9,0,0,0,0,0,0,3.018768321,1.478097264,53,ebb
31,1,0,0,0,0,0,0,1.857591589,2.159573274,124,ebb
31,10,0,0,0,0,0,0,3.478249531,1.487761063,32,ebb
31,11,0,0,0,0,0,0,3.571651843,1.645621529,51,ebb
31,12,0,0,0,0,0,0,3.553857484,3.050161344,64,ebb
31,13,0,0,0,0,0,0,2.382216789,21.61357319,109,ebb
31,14,0,0,0,0,0,1,0.55401038,1.776924094,180,ebb
31,15,0,0,0,0,0,0,0.349216264,1.687280712,146,ebb
31,16,0,0,0,0,0,0,0.385517802,1.552441155,116,ebb
31,17,0,0,0,0,0,0,0.27627924,2.002430612,103,ebb
31,18,0,0,0,0,1,0,0.248578881,2.49682301,101,ebb
31,19,0,0,0,0,0,0,0.233967434,2.79743165,117,ebb
31,2,0,0,0,0,0,0,2.280244156,11.7229634,141,ebb
31,20,0,0,0,0,0,0,1.933048908,7.787005515,303,ebb
31,21,0,0,0,0,0,0,2.145773114,3.970084059,254,ebb
31,22,0,0,0,0,0,0,1.971002708,3.673032973,185,ebb
31,23,0,0,0,0,0,0,1.912818981,3.005341733,161,ebb
31,24,0,0,0,0,0,0,1.871035659,3.174416789,123,ebb
31,25,0,0,0,0,0,0,1.767045598,3.119899866,112,ebb
31,26,0,0,0,0,0,0,1.825438727,2.92014117,88,ebb
31,27,0,0,0,0,0,0,1.774265974,3.075769658,76,ebb
31,28,0,0,0,0,0,0,1.678247493,3.068388366,71,ebb
31,29,0,0,0,0,0,0,1.600754667,2.928954333,72,ebb
31,3,0,0,0,0,0,0,2.659706903,15.12180127,145,ebb
31,30,0,0,0,0,0,0,1.588740816,2.990295579,76,ebb
31,31,0,0,0,0,0,0,1.481257604,2.976371132,91,ebb
31,32,0,0,0,0,0,0,1.471921687,3.338037424,99,ebb
31,33,0,0,0,0,1,0,1.702133615,5.701588495,91,ebb
31,34,0,0,0,0,0,0,1.783211182,9.102039723,242,ebb
31,35,0,0,0,0,0,0,1.773238048,17.10693347,165,ebb
31,36,0,0,0,0,0,0,1.560916905,5.183658518,137,ebb
31,4,0,0,0,0,0,0,2.975360028,1.95410895,180,ebb
31,5,0,0,0,0,1,1,3.124970521,4.493027128,188,ebb
31,6,0,0,0,0,0,1,3.224257536,1.814058705,112,ebb
31,7,0,0,0,0,0,0,3.285264,1.388948148,61,ebb
31,8,0,0,0,0,0,0,3.33954425,3.730237411,56,ebb
31,9,0,0,0,0,0,0,3.423376058,1.820096038,52,ebb
32,1,0,0,0,0,0,0,1.577249167,1.713399542,168,ebb
32,10,0,0,0,0,0,0,2.529792644,1.351264667,45,ebb
32,11,0,0,0,0,0,0,2.617419898,1.453286061,49,ebb
32,12,0,0,0,0,0,0,2.288124439,2.992960667,57,ebb
32,13,0,0,0,0,0,0,1.430568987,2.283905719,89,ebb
32,14,0,0,0,0,0,0,0.478041424,1.569298815,189,ebb
32,15,0,0,0,0,0,0,0.751631068,1.757967855,145,ebb
32,16,0,0,0,0,0,0,0.543037447,1.524153453,117,ebb
32,17,0,0,0,0,0,0,0.380100411,1.576648446,139,ebb
32,18,0,0,0,0,0,0,0.329360239,1.988624475,183,ebb
32,19,0,0,0,0,0,0,0.525207529,2.630547173,255,ebb
32,2,0,0,0,0,0,0,1.633584974,1.477243543,151,ebb
32,20,0,0,0,0,0,0,0.88637762,3.239301916,335,ebb
32,21,0,0,0,0,0,0,0.997981703,3.131967799,254,ebb
32,22,0,0,0,0,0,0,0.79580401,3.061874156,257,ebb
32,23,0,0,0,0,0,0,0.672991929,2.900268128,133,ebb
32,24,0,0,0,0,0,0,0.643654795,2.824334198,101,ebb
32,25,0,0,0,0,0,1,0.624961072,2.885327375,88,ebb
32,26,0,0,0,0,0,0,0.603639248,2.879883813,80,ebb
32,27,0,0,0,0,0,0,0.583968719,2.916479413,75,ebb
32,28,0,0,0,0,0,0,0.578148003,3.013809639,72,ebb
32,29,0,0,0,0,0,0,0.545247897,2.915760178,73,ebb
32,3,0,0,0,0,0,0,1.857667217,1.348075296,152,ebb
32,30,0,0,0,0,0,0,0.498091362,2.997469167,84,ebb
32,31,0,0,0,0,0,0,0.296354624,3.092080196,97,ebb
32,32,0,0,0,0,0,1,0.291582157,3.32776681,116,ebb
32,33,0,0,0,0,0,0,0.653773798,3.464090669,245,ebb
32,34,0,0,0,0,0,0,0.69874512,4.230000266,406,ebb
32,35,0,0,0,0,0,0,1.084899744,9.501143507,274,ebb
32,36,0,0,0,0,0,0,1.228580767,2.878147909,176,ebb
32,4,0,0,0,0,0,0,2.100223201,1.364565687,134,ebb
32,5,0,0,0,0,0,0,2.187566571,1.322555702,84,ebb
32,6,0,0,0,0,0,0,2.244087526,1.265326877,57,ebb
32,7,0,0,0,0,0,0,2.300150623,1.326900075,53,ebb
32,8,0,0,0,0,0,0,2.381591913,1.310632957,46,ebb
32,9,0,0,0,0,0,0,2.4699294,2.821627289,45,ebb
33,1,0,0,0,0,0,1,0.155050017,1.522178108,457,flood
33,2,0,0,0,0,0,0,0.157087319,0.762185401,462,flood
33,20,0,0,0,0,0,0,1.34300005,4.460773097,238,flood
33,21,0,0,0,0,0,0,1.394909716,1.718453235,204,flood
33,22,0,0,0,0,0,0,1.419090086,1.706545173,162,flood
33,23,0,0,0,0,0,0,1.420326237,1.641821548,135,flood
33,24,0,0,0,0,0,0,1.422225218,1.742737235,119,flood
33,25,0,0,0,0,0,0,1.510877422,1.727741706,109,flood
33,26,0,0,0,0,0,0,1.63645605,1.600994416,101,flood
33,27,0,0,0,0,0,0,1.705084773,1.544087718,110,flood
33,28,0,0,0,0,0,0,1.642819651,1.726094835,109,flood
33,29,0,0,0,0,0,0,1.562377315,1.727890898,108,flood
33,3,0,0,0,0,0,0,0.154398372,0.644642461,109,flood
33,30,0,0,0,0,0,0,1.52183173,1.848860078,115,flood
33,31,0,0,0,0,0,0,1.477137454,1.882693931,130,flood
33,32,0,0,0,0,0,0,0.902562986,1.903306338,160,flood
33,33,0,0,0,0,0,0,0.712966985,1.795610126,198,flood
33,34,0,0,0,0,0,0,0.660864571,2.028838314,255,flood
33,35,0,0,0,0,1,0,0.481244239,3.633032963,594,flood
33,36,0,0,0,0,1,0,0.256828975,2.590016897,587,flood
34,1,0,0,0,0,0,0,0.594924341,1.468748753,272,flood
34,10,0,0,0,0,0,0,2.148340864,0.698943166,59,flood
34,11,0,0,0,0,0,0,2.071322609,0.721000328,64,flood
34,12,0,0,0,0,0,0,2.005732125,0.729476781,80,flood
34,13,0,0,0,0,0,0,2.034335904,0.719833127,94,flood
34,14,0,0,0,0,0,0,2.051238887,0.804731706,106,flood
34,15,0,0,0,0,0,0,1.938258146,12.30727883,144,flood
34,16,0,0,0,0,0,0,1.836103869,10.53769343,175,flood
34,17,0,0,0,0,0,0,1.551290937,1.892417189,189,flood
34,18,0,0,0,0,0,0,1.261030607,2.287002962,211,flood
34,19,0,0,0,0,0,0,1.217033922,4.938847535,243,flood
34,2,0,0,0,0,0,0,2.252051535,3.836571681,228,flood
34,20,0,0,0,0,0,0,1.922215062,21.31276028,226,flood
34,21,0,0,0,0,0,0,2.368019772,3.590382895,228,flood
34,22,0,0,0,0,0,0,2.485260856,6.915015936,264,flood
34,23,0,0,0,0,0,0,2.44851242,3.216898127,181,flood
34,24,0,0,0,0,0,0,2.705180951,3.318380569,123,flood
34,25,0,0,0,0,0,0,3.131690909,3.657554909,99,flood
34,26,0,0,0,0,0,0,3.506530096,4.5787805,94,flood
34,27,0,0,0,0,0,0,3.717957254,12.89844436,130,flood
34,28,0,0,0,0,0,0,3.751027227,65.89004175,97,flood
34,29,0,0,0,0,0,0,3.736827308,34.57352009,107,flood
34,3,0,0,0,0,0,0,2.930176504,4.838720465,133,flood
34,30,0,0,0,0,0,0,3.704125444,81.6185312,108,flood
34,31,0,0,0,0,0,0,3.56461353,83.95442768,151,flood
34,32,0,0,0,0,0,0,3.381523243,83.44702104,202,flood
34,33,0,0,0,0,0,0,3.035661023,88.3683219,258,flood
34,34,0,0,0,0,0,0,2.543530488,78.97513313,252,flood
34,35,0,0,0,0,0,0,2.069947872,69.91258207,352,flood
34,36,0,0,0,0,0,0,0.852236009,27.4579081,260,flood
34,4,0,0,0,0,0,0,2.977916463,2.369389114,95,flood
34,5,0,0,0,0,0,0,2.84159109,0.570359992,78,flood
34,6,0,0,0,0,0,0,2.659336585,0.567966978,65,flood
34,7,0,0,0,0,0,0,2.488474183,0.766974625,60,flood
34,8,0,0,0,0,0,0,2.33778614,0.781846702,57,flood
34,9,0,0,0,0,0,0,2.249867125,0.79621855,56,flood
35,1,0,0,0,0,0,0,0.41670284,5.917135477,438,flood
35,10,0,0,0,0,0,0,2.848747932,0.555539868,44,flood
35,11,0,0,0,0,0,0,2.609036,0.567558457,44,flood
35,12,0,0,0,0,0,0,2.406527667,17.58944643,45,flood
35,13,0,0,0,0,0,0,2.144741055,10.06119578,55,flood
35,14,0,0,0,0,0,0,1.862762588,3.55151109,68,flood
35,15,0,0,0,0,0,0,1.600171753,5.497798596,97,flood
35,16,0,0,0,0,0,0,1.429897135,0.907866685,126,flood
35,17,0,0,0,0,0,0,1.412709034,0.863986251,146,flood
35,18,0,0,0,0,0,0,1.356684139,6.958344852,166,flood
35,19,0,0,0,0,0,0,1.504505521,14.6987757,192,flood
35,2,0,0,0,0,0,0,1.85271346,41.35334533,204,flood
35,20,0,0,0,0,0,0,1.487543044,7.330765333,297,flood
35,21,0,0,0,0,0,0,1.682207815,3.204995482,249,flood
35,22,0,0,0,0,0,0,1.851315704,3.178805123,179,flood
35,23,0,0,0,0,0,0,2.074066382,3.225495007,136,flood
35,24,0,0,0,0,0,0,2.23282788,3.1380668,100,flood
35,25,0,0,0,0,0,0,2.370156064,3.189318234,94,flood
35,26,0,0,0,0,0,0,2.634849592,3.217647316,76,flood
35,27,0,0,0,0,0,0,2.840787051,3.093010342,79,flood
35,28,0,0,0,0,0,0,2.901214337,3.28922214,86,flood
35,29,0,0,0,0,0,0,2.861901653,5.391948021,95,flood
35,3,0,0,0,0,0,0,3.809285768,1.001659725,138,flood
35,30,0,0,0,0,0,0,2.826687543,8.936596619,105,flood
35,31,0,0,0,0,0,0,2.708561252,21.55731824,107,flood
35,32,0,0,0,0,0,0,2.489758316,33.812655,155,flood
35,33,0,0,0,0,0,0,2.082772736,30.72092418,182,flood
35,34,0,0,0,0,0,0,1.930152566,12.5400456,445,flood
35,35,0,0,0,0,0,0,1.426714221,5.038523985,344,flood
35,36,0,0,0,0,0,0,0.389118684,2.711390051,353,flood
35,4,0,0,0,0,0,1,3.924947292,0.526624201,106,flood
35,5,0,0,0,0,0,0,3.732620519,0.514061649,81,flood
35,6,0,0,0,0,0,0,3.46146087,0.496244607,69,flood
35,7,0,0,0,0,0,0,3.318350915,0.495222334,59,flood
35,8,0,0,0,0,0,0,3.200608,0.513516585,52,flood
35,9,0,0,0,0,0,0,3.069956478,0.53646998,46,flood
36,1,0,0,0,0,0,0,0.399236422,0.95166288,327,flood
36,10,0,0,0,0,0,0,1.973646327,0.658377342,55,flood
36,11,0,0,0,0,0,0,1.870638288,0.780996088,59,flood
36,12,0,0,0,0,0,0,1.763841306,0.772955719,62,flood
36,13,0,0,0,0,0,0,1.653341064,0.883755635,78,flood
36,14,0,0,0,0,0,0,1.532946319,0.918458704,91,flood
36,15,0,0,0,0,0,0,1.380510224,1.632172629,107,flood
36,16,0,0,0,0,0,0,1.202840042,0.780423246,119,flood
36,17,0,0,0,0,0,0,1.047073736,0.855974874,133,flood
